0.10931527	-0.09133034	0.17279837	-0.19707213	0.18888307	0.17122972	-0.28060472	0.09046784	0.013967655	-0.090157576	0.1348675	0.058119595	0.09582807	-0.1263702	-0.15304616	-0.121059455
-0.057367142	0.08276588	-0.008919826	-0.15808338	7.019259e-05	0.054644365	-0.3676709	-0.015276075	-0.116126716	0.061212912	0.057723638	-0.07853343	-0.008318474	-0.049053825	-0.047395658	-0.027503153
0.0017467098	0.08287711	0.009590201	-0.08433838	-0.024406226	0.077530675	-0.37638345	-0.013540548	-0.13560106	-0.012670198	0.04841106	-0.012119786	0.009632567	-0.02672799	0.01507333	-0.09750055
0.008702556	0.06519806	0.12056215	-0.1501835	0.09921783	0.13348608	-0.36913493	0.052711874	-0.03658093	-0.026651185	0.067005195	0.03113928	0.0325435	-0.11532738	-0.066037595	-0.13447642
-0.08945877	0.05655158	0.044991046	-0.06339491	-0.025467204	0.03861571	-0.34098837	-0.008405849	-0.09191353	0.09379852	0.041416634	-0.07826918	-0.056922395	0.0155537855	-0.02835588	-0.08770912
-0.16063252	0.18481055	-0.07347319	0.023964774	-0.11862624	-0.042451866	-0.32815254	-0.15819173	-0.21871737	0.12240179	-0.10682112	-0.11163287	-0.111597985	0.037580952	0.10722703	0.027899483
-0.08669917	0.18815905	-0.072522305	-0.03758221	-0.023067925	-0.00088805665	-0.36416665	-0.07605221	-0.15109661	0.11857457	-0.08341928	-0.09861959	-0.11434571	0.01854554	0.064540535	0.01598159
-0.09920491	0.13962512	-0.007642847	-0.07732037	-0.014131675	-0.019198269	-0.40997306	-0.07249785	-0.15592422	0.0814511	-0.034132447	-0.04694644	-0.017535523	-0.011415257	-0.031055763	-0.048396677
-0.043458514	0.048898604	0.024572017	-0.051375598	0.029355535	0.014558568	-0.2252506	-0.008781886	-0.07717067	0.03273568	-0.008553272	-0.025109518	-0.03181086	-0.029961022	-0.028824797	0.01570333
0.025911178	-0.047965344	0.11062377	-0.2004864	0.13938181	0.15065038	-0.30936483	0.050794635	-0.053373344	-0.034439348	0.1366575	0.027367584	0.112888955	-0.18162484	-0.10647519	-0.14360505
-0.12544644	0.15588187	-0.113295354	0.0034566703	-0.0691205	-0.025243476	-0.2617398	-0.059671167	-0.1921358	0.08783488	-0.03931396	-0.090843186	-0.090122156	0.045542363	0.07667565	0.01486976
-0.014860845	0.01256197	0.052226648	-0.15775923	0.10129258	0.066641465	-0.28087214	0.04580188	-0.045464795	0.030107312	0.066900864	0.02835087	0.05316332	-0.1204073	-0.06419082	-0.106843546
0.01340749	0.030334523	0.07396434	-0.13515656	0.11051246	0.09185354	-0.26696348	0.02414599	0.004211274	-0.05994154	0.12165767	0.054765362	0.06571227	-0.09028933	-0.101184495	-0.06591852
-0.033420276	0.09121936	0.003174825	-0.060818262	0.018742576	0.07471884	-0.25677848	-0.050327577	-0.054378547	-0.025474958	0.082330555	0.00816206	-0.0307737	-0.077247426	-0.014351824	-0.07156604
0.05123254	-0.037051283	0.08623711	-0.15362924	0.04949385	0.13330512	-0.22131656	0.07906164	-0.047895987	0.017027881	0.039243653	0.015188419	0.065635905	-0.045547847	-0.11428589	-0.06489854
0.063494116	-0.0061121476	0.14284766	-0.21723679	0.13211955	0.0804645	-0.2945387	0.081462234	-0.0120465495	-0.02914542	0.11127322	0.03014593	0.07489199	-0.11953431	-0.079950854	-0.087692395
-0.23062901	0.2611906	-0.19049247	0.13438734	-0.17047171	-0.079388455	-0.45805007	-0.18297862	-0.22730383	0.20270094	-0.10996581	-0.23160662	-0.16975541	0.099351995	0.16142285	0.10784846
-0.07180152	0.11979552	-0.021259997	0.0029736008	-0.09304764	0.02359921	-0.28291586	-0.08946752	-0.13500217	0.071998745	-0.017943216	-0.031103594	-0.101127885	0.078080304	0.07878857	-0.003012859
0.0859928	-0.08275481	0.15900278	-0.16780104	0.1302846	0.13052541	-0.17942366	0.1502493	0.061785553	-0.08020971	0.10253109	0.07546194	0.11097031	-0.15117769	-0.17248103	-0.12601279
-0.008491398	0.038678497	0.009818961	-0.1007277	0.017552348	0.029986449	-0.2231833	-0.023253072	-0.036483046	0.006838771	0.065782726	0.022890395	-0.036708273	-0.08682102	-0.04638731	-0.06868084
-0.42741948	0.4263932	-0.43706167	0.33854422	-0.44558617	-0.33609924	-0.54056	-0.44001004	-0.5221393	0.47371545	-0.42640358	-0.45315653	-0.41306165	0.44723895	0.38649338	0.3604265
-0.118169844	0.15119304	-0.07803534	-0.009508216	-0.07252073	0.020231593	-0.32342046	-0.10547683	-0.1538798	0.05353251	-0.0500663	-0.111090586	-0.10157151	-0.0157809	0.05767316	0.03469505
-0.20920938	0.19185337	-0.19397281	0.15525067	-0.16211094	-0.1575234	-0.22342677	-0.11314127	-0.20479445	0.1994131	-0.15663181	-0.20296353	-0.12339325	0.13483514	0.14041992	0.1418485
-0.039681904	0.07209352	0.05296062	-0.08702353	0.02395775	-0.0020621314	-0.2722785	0.014143373	-0.07274748	0.05466503	0.024752816	-0.03778596	-0.076860845	-0.0029324805	-0.005632195	-0.04904642
0.2155953	-0.18680504	0.26172483	-0.22112413	0.25636217	0.15597184	-0.09684259	0.21905772	0.17107621	-0.24064428	0.1699569	0.1655951	0.19475542	-0.2723763	-0.20945807	-0.21469645
-0.3720273	0.36243	-0.4228389	0.32618734	-0.32374048	-0.27324244	-0.44332117	-0.37707615	-0.37733757	0.42120618	-0.37663212	-0.37544617	-0.40820375	0.39497352	0.39139447	0.34626788
0.14386737	-0.14164387	0.15231033	-0.17785881	0.10836532	0.1005026	-0.063235745	0.16779299	0.095103174	-0.14503734	0.1413935	0.07701796	0.17798734	-0.14070791	-0.1493762	-0.1215206
0.072196834	-0.03681693	0.12604767	-0.14214529	0.10364967	0.1294852	-0.13253221	0.11325817	-0.016117286	-0.08654987	0.07985436	0.10525962	0.020011602	-0.10652751	-0.05978101	-0.08054669
0.024925083	-0.06353447	0.12498413	-0.15047118	0.077252544	0.115281664	-0.08112308	0.052220877	0.03153874	-0.031738207	0.030950153	0.046853185	0.058556918	-0.1064239	-0.06404601	-0.094502784
0.22598867	-0.21804541	0.2729427	-0.28506836	0.22294623	0.26975355	-0.050597683	0.24257903	0.20730564	-0.26284117	0.25233984	0.26675949	0.22228788	-0.3250219	-0.25087038	-0.24204214
-0.033115294	0.05695037	0.01920108	-0.043008443	-0.034647394	0.03708521	-0.21688437	-0.04334555	-0.07020105	0.033678085	0.03311459	0.008724051	-0.006477842	-0.047757294	-0.014320574	0.0021696535
-0.060685817	0.12651645	-0.017317804	-0.07457201	-0.08191118	0.0034095752	-0.29355866	-0.05176087	-0.15304737	0.03126505	-0.029651029	-0.05619038	-0.03292979	0.052045517	0.0045831534	0.048198655
-0.1290384	0.10539703	-0.019810105	-0.06435036	-0.027667468	-0.020388352	-0.2901273	-0.12822078	-0.14828081	0.13408314	-0.00977647	-0.07651444	-0.065523826	0.088864096	0.06117546	-0.005270188
-0.26474833	0.27633327	-0.3106322	0.25354072	-0.26944014	-0.25397745	-0.3794957	-0.28763273	-0.3166881	0.3081006	-0.28313473	-0.2717067	-0.32927775	0.31740078	0.25892818	0.29523903
-0.29640427	0.3450741	-0.20383744	0.17095718	-0.29806554	-0.18474741	-0.4184837	-0.2592976	-0.29567054	0.31339446	-0.26275933	-0.24289298	-0.23683427	0.22138916	0.21639466	0.20933522
-0.02786591	0.06557601	0.09648058	-0.1182798	0.08336481	0.031387333	-0.2858888	0.029449716	-0.05494487	0.03046359	0.061764244	0.010452209	0.02986501	-0.107789226	-0.082136795	-0.041712023
0.09115091	-0.12872057	0.17924404	-0.23933323	0.14712602	0.15219754	-0.18598846	0.13861896	0.056681678	-0.12833424	0.2078286	0.10473177	0.12978789	-0.14492789	-0.1812451	-0.20747517
-0.10747474	0.10639423	-0.06637461	0.028397158	-0.036817588	-0.024397055	-0.27356526	-0.0758843	-0.20851061	0.09687626	-0.09076625	-0.08026347	-0.109138116	0.043251697	0.07913569	0.028982641
0.024731737	-0.012474158	-0.027478226	-0.10439118	0.040793695	0.0018018573	-0.2623663	-0.0116409855	-0.08580847	0.03629584	-0.0021943077	-0.059710898	-0.0416851	-0.06590965	0.009610124	-0.08923016
0.34485066	-0.33992416	0.30859217	-0.40573388	0.3126922	0.27767578	0.10069301	0.2870758	0.32048717	-0.3735628	0.378897	0.30442193	0.39069173	-0.359766	-0.37722537	-0.3377115
0.19316731	-0.25213885	0.29168487	-0.33393723	0.24317169	0.20794356	0.041877184	0.20299022	0.25461993	-0.21792416	0.24595453	0.2960394	0.30820996	-0.3100156	-0.28248468	-0.27054995
0.066247076	-0.052222785	0.11889098	-0.1670328	0.12437426	0.122448295	-0.17607164	0.086740665	0.04053416	-0.050077938	0.11389672	0.05832659	0.07853959	-0.110615544	-0.055503257	-0.10063629
0.11805249	-0.06812256	0.0900284	-0.12992652	0.067784466	0.13801405	-0.059018876	0.10763565	0.0054422063	-0.07280682	0.09585107	0.124804445	0.14596815	-0.10520325	-0.16003852	-0.08218954
-0.27189344	0.25612697	-0.2581041	0.1640582	-0.22127442	-0.21590088	-0.44658193	-0.26673365	-0.3521368	0.29542795	-0.18423794	-0.29833245	-0.29926088	0.16787668	0.2114108	0.20709723
0.10626133	-0.06525927	0.057701457	-0.116299525	0.080232106	0.10558228	-0.015815243	0.05949619	0.11077036	-0.12548904	0.1313995	0.05758589	0.05155073	-0.09437511	-0.08116624	-0.11914434
0.0022746045	0.071486905	0.057831522	-0.10238088	-0.031339273	-0.018468397	-0.3000322	0.021929381	-0.13014126	0.081509255	0.0005059957	-0.058016274	-0.0604756	-0.049922556	-0.0027562375	-0.0744241
-0.27201307	0.2485931	-0.17457275	0.116394185	-0.1510322	-0.15929991	-0.3733807	-0.21670273	-0.27083227	0.24171	-0.14929909	-0.17268327	-0.20728686	0.15031862	0.2161393	0.14394318
-0.046075836	0.056505773	-0.040288497	-0.08518166	-0.060582124	0.048852	-0.2760829	-0.09778099	-0.10759147	0.08606255	-0.017138299	-0.052147307	-0.10849061	0.0025308006	0.04570327	-0.033308953
-0.11854184	0.07443929	-0.080530256	-0.01595654	-0.0005303419	0.019863395	-0.3507875	-0.08942108	-0.16408888	0.106083654	-0.07734284	-0.052400827	-0.11326796	0.037791677	0.071218215	0.044375885
-0.024729546	0.05429858	-0.010803484	-0.049857866	0.017406182	0.02463853	-0.18802992	-0.010956881	-0.06995291	0.017333183	-0.026270617	-0.05696289	-0.029984254	-0.012803694	-0.0051662	-0.059696857
-0.18143933	0.24310696	-0.15924263	0.111559674	-0.12444199	-0.104033224	-0.35584435	-0.19061457	-0.210554	0.22412845	-0.15594094	-0.12629242	-0.19326502	0.1608956	0.13291453	0.08395749
-0.16343051	0.17741705	-0.053991374	0.037300117	-0.14221585	-0.039618663	-0.29211116	-0.16678791	-0.20060185	0.17212147	-0.067685075	-0.07428972	-0.122527964	0.04853715	0.08599025	0.11442714
